Symbol,Kind,Item Name ,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-01-31
A277410,SSC,수정주가(원),,,,"2,478","1,590","1,915","1,615"
A277410,SSC,종가(원),,,,"2,190","1,590","1,915","1,615"
A277410,SSC,상장주식수(주),,,,"2,210,000","24,471,256","26,507,851","26,507,851"
A088790,NFS-IFRS(C),매출액(천원),"120,942,207","121,729,207","122,963,037","128,260,410","120,088,128",,
A088790,NFS-IFRS(S),매출액(천원),"120,945,801","121,850,734","123,053,044","128,185,894","120,062,514",,
A088790,NFS-IFRS(C),영업이익(천원),"4,923,642","5,154,401","10,936,811","11,458,829","7,314,679",,
A088790,NFS-IFRS(C),지배주주순이익(천원),"7,621,145","3,261,987","8,308,762","9,499,896","5,597,072",,
A088790,NFS-IFRS(C),총자본(천원),"75,748,347","88,966,448","95,572,756","102,511,045","104,714,217",,
A088790,NFS-IFRS(C),총부채(천원),"80,771,133","61,868,132","53,766,901","55,858,152","55,996,285",,
A088790,NFS-IFRS(C),자본금(천원),"5,020,115","6,231,827","6,231,827","6,231,827","6,231,827",,
A088790,NFS-IFRS(C),이익잉여금(천원),"9,770,228","13,032,214","19,471,212","26,478,345","28,710,239",,
A088790,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"5,096,675","13,762,086","10,921,746","-301,107","2,003,873",,
A088790,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"7,789,274","-1,237,936","-109,916","-2,107,979","96,843",,
A088790,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,150.00,200.00,270.00,150.00,,
A088790,SSC,수정주가(원),"3,280","5,000","5,460","5,350","4,875","3,705","3,435"
A088790,SSC,종가(원),"3,280","5,000","5,460","5,350","4,875","3,705","3,435"
A088790,SSC,상장주식수(주),"10,024,319","12,447,744","12,447,744","12,447,744","12,447,744","12,447,744","12,447,744"
A001620,NFS-IFRS(C),매출액(천원),"672,331,468","622,316,659","625,956,922","601,955,432","650,873,646",,
A001620,NFS-IFRS(S),매출액(천원),"295,917,846","323,652,797","277,009,090","285,298,563","335,019,066",,
A001620,NFS-IFRS(C),영업이익(천원),"1,902,939","12,849,278","18,178,526","-36,730,481","-12,140,611",,
A001620,NFS-IFRS(C),지배주주순이익(천원),"-6,369,663","4,573,532","15,068,219","-33,775,141","-9,587,289",,
A001620,NFS-IFRS(C),총자본(천원),"173,442,650","182,393,076","191,693,376","181,718,959","179,341,632",,
A001620,NFS-IFRS(C),총부채(천원),"342,954,483","388,304,400","439,328,381","367,379,311","390,931,429",,
A001620,NFS-IFRS(C),자본금(천원),"13,167,260","13,167,260","13,167,260","26,656,036","26,656,036",,
A001620,NFS-IFRS(C),이익잉여금(천원),"151,693,033","157,221,168","171,813,076","137,989,664","138,582,566",,
A001620,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"15,119,109","37,676,057","6,178,678","71,344,863","50,747,329",,
A001620,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-48,672,574","-69,860,586","-65,220,500","-50,441,471","-22,818,233",,
A001620,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A001620,SSC,수정주가(원),"1,991","2,168","2,396","1,065",836,721,647
A001620,SSC,종가(원),"2,360","2,570","2,840","1,065",836,721,647
A001620,SSC,상장주식수(주),"26,334,520","26,334,520","26,334,520","53,312,072","53,312,072","66,042,072","66,042,072"
A089850,NFS-IFRS(C),매출액(천원),"61,872,372","81,877,472","96,448,027","99,361,947","108,635,626",,
A089850,NFS-IFRS(S),매출액(천원),"58,601,946","73,989,289","80,168,077","85,930,798","94,171,950",,
A089850,NFS-IFRS(C),영업이익(천원),"147,243","-2,523,186","3,255,326","1,919,353","1,670,029",,
A089850,NFS-IFRS(C),지배주주순이익(천원),"-4,311,438","-7,136,592","-2,008,562","-5,686,440","1,599,220",,
A089850,NFS-IFRS(C),총자본(천원),"66,065,116","66,193,201","73,581,897","67,585,009","170,232,356",,
A089850,NFS-IFRS(C),총부채(천원),"44,723,247","53,510,250","51,414,132","59,411,785","119,225,766",,
A089850,NFS-IFRS(C),자본금(천원),"3,025,727","3,244,849","3,557,849","3,557,849","3,557,849",,
A089850,NFS-IFRS(C),이익잉여금(천원),"31,878,789","24,742,197","22,733,635","17,174,376","18,773,595",,
A089850,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"9,485,462","-1,783,610","4,246,449","1,628,726","-7,979,333",,
A089850,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-18,952,697","-839,651","1,442,301","-12,298,606","27,494,997",,
A089850,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A089850,SSC,수정주가(원),"13,050","17,300","10,650","9,550","4,940","6,530","5,990"
A089850,SSC,종가(원),"13,050","17,300","10,650","9,550","4,940","6,530","5,990"
A089850,SSC,상장주식수(주),"6,051,454","6,489,697","7,115,697","7,115,697","7,115,697","7,115,697","7,115,697"
A109080,NFS-IFRS(C),매출액(천원),"18,765,445","15,867,093","17,126,539","17,931,058","21,275,099",,
A109080,NFS-IFRS(S),매출액(천원),"18,765,445","15,867,093","17,126,539","17,931,058","21,275,099",,
A109080,NFS-IFRS(C),영업이익(천원),"3,030,445","1,889,630","2,060,643","2,117,325","3,247,038",,
A109080,NFS-IFRS(C),지배주주순이익(천원),"2,857,820","2,158,515","2,330,830","1,703,708","2,771,172",,
A109080,NFS-IFRS(C),총자본(천원),"27,672,060","29,559,987","31,542,430","33,001,526","35,430,242",,
A109080,NFS-IFRS(C),총부채(천원),"6,350,892","6,467,035","6,090,161","3,944,785","3,382,311",,
A109080,NFS-IFRS(C),자본금(천원),"2,818,000","2,818,000","2,818,000","2,818,000","2,818,000",,
A109080,NFS-IFRS(C),이익잉여금(천원),"21,032,400","22,945,124","25,030,425","26,489,521","28,918,237",,
A109080,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"4,920,864","3,732,885","3,871,391","2,636,300","3,125,514",,
A109080,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-726,547","-3,529,866","-1,590,029","-2,666,307","2,619,363",,
A109080,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",50.00,50.00,50.00,70.00,70.00,,
A109080,SSC,수정주가(원),"5,450","6,100","6,810","6,640","7,170","7,780","7,560"
A109080,SSC,종가(원),"5,450","6,100","6,810","6,640","7,170","7,780","7,560"
A109080,SSC,상장주식수(주),"5,636,000","5,636,000","5,636,000","5,636,000","5,636,000","5,636,000","5,636,000"
A051390,NFS-IFRS(C),매출액(천원),"8,881,819","11,248,868","29,520,931","26,435,740","29,376,115",,
A051390,NFS-IFRS(S),매출액(천원),"8,691,230","11,085,937","29,466,645","26,435,740","29,376,115",,
A051390,NFS-IFRS(C),영업이익(천원),"231,422","1,569,874","3,968,462","4,209,073","3,275,619",,
A051390,NFS-IFRS(C),지배주주순이익(천원),"1,064,279","-1,060,610","2,575,362","2,855,013","2,159,495",,
A051390,NFS-IFRS(C),총자본(천원),"73,331,572","69,162,018","69,711,485","69,989,715","70,664,187",,
A051390,NFS-IFRS(C),총부채(천원),"15,668,783","21,808,048","24,931,191","31,076,193","37,544,350",,
A051390,NFS-IFRS(C),자본금(천원),"5,677,684","5,677,684","5,677,684","5,677,684","5,677,684",,
A051390,NFS-IFRS(C),이익잉여금(천원),"56,996,457","54,837,663","57,400,884","59,294,980","60,468,632",,
A051390,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-2,940,012","-5,077,827","-4,785,044","3,761,679","-530,452",,
A051390,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-534,709","3,330,823","3,090,624","1,497,028","-2,982,184",,
A051390,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",100.00,,100.00,100.00,100.00,,
A051390,SSC,수정주가(원),"4,140","3,385","4,500","3,920","3,960","3,770","3,750"
A051390,SSC,종가(원),"4,140","3,385","4,500","3,920","3,960","3,770","3,750"
A051390,SSC,상장주식수(주),"11,355,368","11,355,368","11,355,368","11,355,368","11,355,368","11,355,368","11,355,368"
A039240,NFS-IFRS(C),매출액(천원),"289,477,648","291,240,518","265,518,715","286,980,520","274,946,877",,
A039240,NFS-IFRS(S),매출액(천원),"289,477,648","291,240,518","265,518,715","286,980,520","274,946,877",,
A039240,NFS-IFRS(C),영업이익(천원),"10,595,913","10,589,841","1,792,648","6,571,954","6,259,462",,
A039240,NFS-IFRS(C),지배주주순이익(천원),"7,247,344","8,175,314","839,290","4,254,726","5,376,211",,
A039240,NFS-IFRS(C),총자본(천원),"70,946,704","77,823,883","77,008,479","81,055,511","84,501,701",,
A039240,NFS-IFRS(C),총부채(천원),"66,223,791","68,503,214","53,492,879","67,032,041","57,227,371",,
A039240,NFS-IFRS(C),자본금(천원),"2,500,000","2,500,000","2,500,000","2,500,000","2,500,000",,
A039240,NFS-IFRS(C),이익잉여금(천원),"66,325,704","72,931,767","72,282,406","75,856,900","79,308,430",,
A039240,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-1,167,978","-8,622,988","18,934,423","-758,436","22,829,981",,
A039240,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-3,598,961","-5,967,257","928,578","-5,337,581","-8,735,501",,
A039240,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",60.00,60.00,30.00,70.00,70.00,,
A039240,SSC,수정주가(원),"1,504","1,816","2,260","1,992","1,995","1,785","1,700"
A039240,SSC,종가(원),"7,520","9,080","11,300","9,960","1,995","1,785","1,700"
A039240,SSC,상장주식수(주),"5,000,000","5,000,000","5,000,000","5,000,000","25,000,000","25,000,000","25,000,000"
A070590,NFS-IFRS(C),매출액(천원),"64,844,603","62,265,739","77,132,900","46,301,777","63,736,088",,
A070590,NFS-IFRS(S),매출액(천원),"64,844,603","62,265,739","77,132,900","46,301,777","63,736,088",,
A070590,NFS-IFRS(C),영업이익(천원),"3,113,149","152,637","4,705,150","-1,647,277","194,280",,
A070590,NFS-IFRS(C),지배주주순이익(천원),"1,487,459","333,732","-1,408,841","4,181,015","-2,307,400",,
A070590,NFS-IFRS(C),총자본(천원),"27,952,736","24,286,405","23,324,019","27,710,687","24,470,419",,
A070590,NFS-IFRS(C),총부채(천원),"33,935,511","38,317,055","40,700,548","22,572,670","15,887,313",,
A070590,NFS-IFRS(C),자본금(천원),"6,894,261","6,894,261","6,939,761","6,939,761","6,939,761",,
A070590,NFS-IFRS(C),이익잉여금(천원),"11,006,539","7,333,890","6,135,035","10,449,019","8,326,305",,
A070590,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-2,621,165","3,466,538","-3,549,255","12,374,732","-6,350,525",,
A070590,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"457,057","-788,774","-640,803","6,630,341","5,745,135",,
A070590,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",30.00,30.00,,,,,
A070590,SSC,수정주가(원),"2,597","2,872","3,659","2,647","2,300","3,000","3,060"
A070590,SSC,종가(원),"2,080","2,300","2,930","2,120","2,300","3,000","3,060"
A070590,SSC,상장주식수(주),"13,788,521","13,788,521","13,879,521","13,879,521","13,879,521","13,879,521","13,879,521"
A208370,NFS-IFRS(C),매출액(천원),"14,760,150","20,853,635","23,086,797","29,575,768","20,026,268",,
A208370,NFS-IFRS(S),매출액(천원),"13,452,754","18,378,818","20,575,800","28,175,434","18,813,684",,
A208370,NFS-IFRS(C),영업이익(천원),"2,256,035","1,790,167","-6,732,668","159,485","-13,179,401",,
A208370,NFS-IFRS(C),지배주주순이익(천원),"2,126,851","2,136,503","-14,869,694","-1,116,106","-19,992,170",,
A208370,NFS-IFRS(C),총자본(천원),"16,918,142","19,093,641","26,915,821","27,814,181","14,604,808",,
A208370,NFS-IFRS(C),총부채(천원),"1,061,907","28,158,176","18,565,837","26,882,217","26,653,782",,
A208370,NFS-IFRS(C),자본금(천원),"800,000","5,370,320","6,322,640","6,573,536","7,027,197",,
A208370,NFS-IFRS(C),이익잉여금(천원),"16,067,480","18,203,983","3,334,289","2,218,184","-18,238,643",,
A208370,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"1,566,490","-1,245,011","-6,225,926","-4,302,516","-6,897,734",,
A208370,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"758,014","-15,978,410","7,405,128","-7,848,765","-635,368",,
A208370,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A208370,SSC,수정주가(원),"11,297","11,269","7,150","6,760","3,220","3,105","1,955"
A208370,SSC,종가(원),"2,005","2,000","1,430","6,760","3,220","3,105","1,955"
A208370,SSC,상장주식수(주),"5,400,000","5,400,000","63,226,397","13,147,071","13,147,071","14,029,683","21,667,139"
A060260,NFS-IFRS(C),매출액(천원),"30,747,557","35,061,346","35,898,522","41,019,670","39,973,362",,
A060260,NFS-IFRS(S),매출액(천원),"30,747,557","35,061,346","35,898,522","41,019,670","39,973,362",,
A060260,NFS-IFRS(C),영업이익(천원),"-585,102","1,076,944","779,223","-1,477,913","906,207",,
A060260,NFS-IFRS(C),지배주주순이익(천원),"-666,927","658,487","606,254","-1,333,097","653,751",,
A060260,NFS-IFRS(C),총자본(천원),"15,154,060","15,762,070","16,400,328","15,484,495","20,240,266",,
A060260,NFS-IFRS(C),총부채(천원),"10,904,613","11,593,693","13,508,218","13,570,627","10,063,627",,
A060260,NFS-IFRS(C),자본금(천원),"12,306,960","12,306,960","12,306,960","12,306,960","13,431,960",,
A060260,NFS-IFRS(C),이익잉여금(천원),"-9,385,159","-8,777,150","-8,138,891","-9,054,724","-7,724,825",,
A060260,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-537,531","4,630,517","1,213,239","-2,521,646","-993,236",,
A060260,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-1,561,646","-1,846,833","-1,293,934","-2,249,226","-2,417,472",,
A060260,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A060260,SSC,수정주가(원),948,"2,092","6,471","2,515","1,435","1,220","1,265"
A060260,SSC,종가(원),707,"1,560","4,825","1,875","1,435","1,220","1,265"
A060260,SSC,상장주식수(주),"24,613,919","24,613,919","24,613,919","24,613,919","26,863,919","28,738,918","33,433,750"
A066910,NFS-IFRS(C),매출액(천원),"53,055,084","125,089,089","129,315,003","104,074,946","99,181,868",,
A066910,NFS-IFRS(S),매출액(천원),"45,831,095","119,143,893","123,715,302","98,724,379","95,098,144",,
A066910,NFS-IFRS(C),영업이익(천원),"-3,499,374","10,396,219","3,711,132","-11,927,685","944,537",,
A066910,NFS-IFRS(C),지배주주순이익(천원),"-4,966,814","9,302,729","1,766,273","-12,292,550","1,109,914",,
A066910,NFS-IFRS(C),총자본(천원),"20,302,934","29,631,418","31,385,543","19,092,993","20,202,906",,
A066910,NFS-IFRS(C),총부채(천원),"33,937,546","40,144,565","50,042,615","40,965,082","26,241,238",,
A066910,NFS-IFRS(C),자본금(천원),"10,948,081","10,948,081","10,948,081","10,948,081","10,948,081",,
A066910,NFS-IFRS(C),이익잉여금(천원),"-47,121,663","-37,818,934","-36,052,661","-48,345,212","-47,235,298",,
A066910,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-1,022,310","12,012,101","313,010","-496,007","1,222,807",,
A066910,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"1,803,756","231,778","308,745","885,873","-78,995",,
A066910,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A066910,SSC,수정주가(원),"2,769","5,462","6,550","3,480","2,129","1,550","1,570"
A066910,SSC,종가(원),"2,900","5,720","6,860","3,645","2,230","1,550","1,570"
A066910,SSC,상장주식수(주),"21,896,161","21,896,161","21,896,161","21,896,161","21,896,161","26,896,161","26,896,161"
A046310,NFS-IFRS(C),매출액(천원),"94,309,334","92,584,519","60,216,859","101,998,708","112,217,563",,
A046310,NFS-IFRS(S),매출액(천원),"57,872,877","56,288,523","36,744,298","68,146,269","62,247,878",,
A046310,NFS-IFRS(C),영업이익(천원),"668,035","1,128,950","-2,241,492","5,749,521","6,538,127",,
A046310,NFS-IFRS(C),지배주주순이익(천원),"-1,326,859","-2,134,185","-1,916,819","2,893,943","4,614,522",,
A046310,NFS-IFRS(C),총자본(천원),"30,649,698","23,105,774","30,139,519","35,367,273","44,556,438",,
A046310,NFS-IFRS(C),총부채(천원),"43,854,024","32,305,735","34,830,027","39,165,738","32,493,185",,
A046310,NFS-IFRS(C),자본금(천원),"5,725,500","5,725,500","7,156,875","7,156,875","7,606,128",,
A046310,NFS-IFRS(C),이익잉여금(천원),"3,519,396","2,435,755","534,288","3,504,303","7,654,051",,
A046310,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-1,518,943","-2,167,210","4,054,854","-8,654,440","8,349,672",,
A046310,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-215,051","5,712,892","-13,182,444","2,659,382","-3,982,488",,
A046310,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,50.00,,
A046310,SSC,수정주가(원),985,"3,285","5,390","5,300","2,780","2,985","2,725"
A046310,SSC,종가(원),"1,055","3,520","5,390","5,300","2,780","2,985","2,725"
A046310,SSC,상장주식수(주),"11,451,000","11,451,000","14,313,750","14,313,750","15,212,256","15,487,109","15,487,109"
A002680,NFS-IFRS(C),매출액(천원),"110,419,349","125,248,627","128,105,265","125,036,322","109,877,404",,
A002680,NFS-IFRS(S),매출액(천원),"74,376,922","83,887,984","86,762,394","82,297,638","74,388,800",,
A002680,NFS-IFRS(C),영업이익(천원),"-2,524,927","1,510,919","2,646,792","19,939","34,431",,
A002680,NFS-IFRS(C),지배주주순이익(천원),"-3,879,899","-1,591,664","785,846","854,811","-3,786,979",,
A002680,NFS-IFRS(C),총자본(천원),"48,202,274","46,556,756","47,441,575","47,641,988","44,436,407",,
A002680,NFS-IFRS(C),총부채(천원),"86,412,047","82,948,919","75,126,595","75,046,260","92,705,046",,
A002680,NFS-IFRS(C),자본금(천원),"10,400,000","10,400,000","10,400,000","10,400,000","10,400,000",,
A002680,NFS-IFRS(C),이익잉여금(천원),"2,363,687","815,908","1,607,747","2,217,390","-1,565,702",,
A002680,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-6,359,441","6,259,861","9,837,170","3,411,104","-5,230,303",,
A002680,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"3,482,400","-5,086,676","-1,856,437","-2,980,751","-2,234,280",,
A002680,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A002680,SSC,수정주가(원),"1,755","1,950","2,505","1,870","2,330","1,930","2,020"
A002680,SSC,종가(원),"1,755","1,950","2,505","1,870","2,330","1,930","2,020"
A002680,SSC,상장주식수(주),"20,800,000","20,800,000","20,800,000","20,800,000","20,800,000","20,800,000","20,800,000"
A182690,NFS-IFRS(C),매출액(천원),"27,900,171","46,624,440","17,467,238","8,057,153","8,763,792",,
A182690,NFS-IFRS(S),매출액(천원),"27,900,171","46,624,440","17,467,238","8,057,153","7,255,141",,
A182690,NFS-IFRS(C),영업이익(천원),"4,780,184","1,620,829","-4,305,834","-5,176,791","-6,523,301",,
A182690,NFS-IFRS(C),지배주주순이익(천원),"4,060,476","2,003,689","-4,390,609","-6,283,882","-6,473,285",,
A182690,NFS-IFRS(C),총자본(천원),"21,278,239","21,658,094","16,457,151","10,403,613","5,446,572",,
A182690,NFS-IFRS(C),총부채(천원),"2,353,638","5,983,991","1,592,389","4,859,349","14,426,484",,
A182690,NFS-IFRS(C),자본금(천원),"6,983,170","6,983,170","6,983,170","6,983,170","6,983,170",,
A182690,NFS-IFRS(C),이익잉여금(천원),"6,948,085","8,253,457","3,180,211","-3,103,671","-9,576,956",,
A182690,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"4,735,307","1,532,058","879,656","-4,457,644","-4,233,719",,
A182690,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-1,846,547","-2,350,186","-1,560,884","-720,770","-8,216,704",,
A182690,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",50.00,50.00,,,,,
A182690,SSC,수정주가(원),"2,530","4,030","3,035","2,010",990,"2,835","1,985"
A182690,SSC,종가(원),"2,530","4,030","3,035","2,010",990,"2,835","1,985"
A182690,SSC,상장주식수(주),"13,966,340","13,966,340","13,966,340","13,966,340","13,966,340","15,678,688","21,163,148"
A085910,NFS-IFRS(C),매출액(천원),"37,658,799","35,730,680","40,161,938","43,473,210","45,195,339",,
A085910,NFS-IFRS(S),매출액(천원),"37,658,799","35,730,680","40,161,938","43,473,210","45,195,339",,
A085910,NFS-IFRS(C),영업이익(천원),"3,995,727","2,007,867","2,530,772","3,266,173","4,693,123",,
A085910,NFS-IFRS(C),지배주주순이익(천원),"2,709,346","-3,576,647","-1,586,752","-7,302,078","3,039,292",,
A085910,NFS-IFRS(C),총자본(천원),"63,977,930","59,903,389","56,347,189","46,080,092","44,553,303",,
A085910,NFS-IFRS(C),총부채(천원),"20,652,381","25,043,360","28,539,767","34,949,154","42,086,572",,
A085910,NFS-IFRS(C),자본금(천원),"4,967,790","5,219,347","5,506,839","5,506,839","5,506,839",,
A085910,NFS-IFRS(C),이익잉여금(천원),"30,307,502","23,512,849","18,399,663","8,051,798","31,541,085",,
A085910,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"6,278,131","6,030,319","1,878,438","7,739,030","5,218,267",,
A085910,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-14,612,981","-1,569,453","-3,410,371","-3,860,423","-2,757,109",,
A085910,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",350.00,350.00,350.00,350.00,250.00,,
A085910,SSC,수정주가(원),"4,810","5,160","5,150","4,950","4,250","3,800","3,810"
A085910,SSC,종가(원),"4,810","5,160","5,150","4,950","4,250","3,800","3,810"
A085910,SSC,상장주식수(주),"9,935,579","10,438,693","11,013,678","11,013,678","11,013,678","11,013,678","11,013,678"
A189860,NFS-IFRS(C),매출액(천원),"56,305,410","42,012,276","50,190,070","50,168,944","57,324,257",,
A189860,NFS-IFRS(S),매출액(천원),"56,052,762","41,834,662","50,014,596","50,168,944","57,324,257",,
A189860,NFS-IFRS(C),영업이익(천원),"8,253,620","-366,864","2,001,442","2,263,202","5,127,707",,
A189860,NFS-IFRS(C),지배주주순이익(천원),"9,807,389","156,335","1,387,665","2,791,479","3,367,830",,
A189860,NFS-IFRS(C),총자본(천원),"32,418,214","30,368,077","31,392,038","33,650,084","36,912,428",,
A189860,NFS-IFRS(C),총부채(천원),"7,919,924","6,162,958","9,343,387","9,932,976","15,540,460",,
A189860,NFS-IFRS(C),자본금(천원),"2,424,695","2,424,695","2,424,695","2,424,695","4,849,390",,
A189860,NFS-IFRS(C),이익잉여금(천원),"22,801,660","20,751,522","21,775,483","24,033,529","27,309,274",,
A189860,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"2,439,435","3,207,059","3,359,417","-522,036","5,535,730",,
A189860,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"1,053,491","-5,898,076","-3,614,457","-4,887,897","-5,283,001",,
A189860,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",227.50,37.50,55.00,,50.00,,
A189860,SSC,수정주가(원),"4,250","3,700","5,000","3,400","4,285","3,780","4,310"
A189860,SSC,종가(원),"8,500","7,400","10,000","6,800","4,285","3,780","4,310"
A189860,SSC,상장주식수(주),"4,849,390","4,849,390","4,849,390","4,849,390","9,698,780","9,698,780","9,698,780"
A038160,NFS-IFRS(C),매출액(천원),"18,639,196","20,588,047","22,243,187","18,312,104","17,881,553",,
A038160,NFS-IFRS(S),매출액(천원),"18,639,196","20,588,047","22,243,187","18,312,104","17,462,824",,
A038160,NFS-IFRS(C),영업이익(천원),"3,441,029","4,638,238","3,872,788","1,271,747","-35,475",,
A038160,NFS-IFRS(C),지배주주순이익(천원),"2,258,840","3,631,436","3,591,891","1,876,324","-1,969,711",,
A038160,NFS-IFRS(C),총자본(천원),"20,580,900","24,196,224","42,132,879","44,267,726","42,492,796",,
A038160,NFS-IFRS(C),총부채(천원),"5,692,354","5,637,068","5,337,619","5,357,280","20,269,214",,
A038160,NFS-IFRS(C),자본금(천원),"4,112,711","4,112,711","5,538,761","5,538,761","5,538,761",,
A038160,NFS-IFRS(C),이익잉여금(천원),"9,723,138","13,338,461","16,914,442","18,822,323","16,758,958",,
A038160,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"3,441,858","3,806,720","4,421,143","1,896,165","-7,804,479",,
A038160,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-2,862,461","-2,916,787","-9,600,801","-3,710,398","-17,668,952",,
A038160,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A038160,SSC,수정주가(원),,"4,767","7,670","9,500","7,320","3,805","3,410"
A038160,SSC,종가(원),,"4,950","7,670","9,500","7,320","3,805","3,410"
A038160,SSC,상장주식수(주),,"8,225,421","11,077,521","11,077,521","11,077,521","11,473,084","12,240,376"
A050960,NFS-IFRS(C),매출액(천원),"13,872,840","14,081,607","16,254,773","16,391,345","16,268,527",,
A050960,NFS-IFRS(S),매출액(천원),"13,872,840","14,081,607","16,254,773","16,391,345","16,268,527",,
A050960,NFS-IFRS(C),영업이익(천원),"5,978,819","4,414,222","5,602,614","4,366,499","2,650,138",,
A050960,NFS-IFRS(C),지배주주순이익(천원),"5,718,022","4,295,512","5,168,057","4,212,462","3,120,145",,
A050960,NFS-IFRS(C),총자본(천원),"39,172,188","44,316,087","67,472,227","70,113,141","72,678,075",,
A050960,NFS-IFRS(C),총부채(천원),"1,898,967","1,416,306","2,018,831","1,260,291","2,104,238",,
A050960,NFS-IFRS(C),자본금(천원),"2,500,000","2,500,000","3,375,500","3,375,500","3,375,500",,
A050960,NFS-IFRS(C),이익잉여금(천원),"28,307,343","31,977,855","36,520,912","39,889,499","42,165,770",,
A050960,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"5,533,347","5,241,556","6,803,073","4,391,640","5,175,430",,
A050960,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-5,215,054","-5,195,281","-26,600,995","-4,273,061","-4,923,725",,
A050960,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",0.00,0.00,125.00,125.00,75.00,,
A050960,SSC,수정주가(원),,,"9,200","9,150","6,800","7,450","6,170"
A050960,SSC,종가(원),,,"9,200","9,150","6,800","7,450","6,170"
A050960,SSC,상장주식수(주),,,"6,751,000","6,751,000","6,751,000","6,751,000","6,751,000"
A023350,NFS-IFRS(C),매출액(천원),"164,370,497","183,988,185","199,370,928","199,604,542","190,942,038",,
A023350,NFS-IFRS(S),매출액(천원),"164,370,497","183,988,185","199,370,928","199,604,542","190,942,038",,
A023350,NFS-IFRS(C),영업이익(천원),"4,351,478","3,509,691","4,236,724","-7,252,930","-6,241,075",,
A023350,NFS-IFRS(C),지배주주순이익(천원),"2,898,211","1,181,153","3,063,387","-7,815,611","-6,636,791",,
A023350,NFS-IFRS(C),총자본(천원),"122,737,275","121,396,487","122,403,967","114,383,390","101,635,340",,
A023350,NFS-IFRS(C),총부채(천원),"102,872,089","104,250,606","120,039,870","116,415,301","126,272,780",,
A023350,NFS-IFRS(C),자본금(천원),"5,475,000","5,475,000","5,475,000","5,475,000","5,475,000",,
A023350,NFS-IFRS(C),이익잉여금(천원),"107,825,514","106,110,443","107,088,966","98,405,008","89,442,990",,
A023350,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-3,584,484","430,348","1,693,027","-11,091,184","3,872,764",,
A023350,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-23,344,008","2,333,593","-2,744,421","-562,731","-1,503,639",,
A023350,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",100.00,100.00,100.00,100.00,100.00,,
